Adam  Epoch #13000/20000 | Loss: 2.5299e-02 =  <8.84e-04> <1.14e-03> <7.63e-04> <2.38e-03> <1.61e-04> <1.03e-02> <6.67e-04> <1.15e-03> <1.01e-04> <6.47e-03> <1.26e-03> <6.31e-05> 
Valid Epoch #13000/20000 | Loss: 1.1930e-04 
Adam  Epoch #13100/20000 | Loss: 5.8124e-03 =  <8.67e-04> <8.63e-04> <1.52e-04> <2.19e-03> <3.71e-06> <1.40e-04> <1.00e-04> <1.13e-03> <1.28e-05> <9.59e-05> <1.92e-04> <6.18e-05> 
Valid Epoch #13100/20000 | Loss: 8.1826e-05 
Adam  Epoch #13200/20000 | Loss: 5.6826e-03 =  <8.51e-04> <8.53e-04> <1.51e-04> <2.13e-03> <3.45e-06> <1.33e-04> <1.03e-04> <1.11e-03> <1.26e-05> <9.37e-05> <1.83e-04> <5.99e-05> 
Valid Epoch #13200/20000 | Loss: 8.2364e-05 
Adam  Epoch #13300/20000 | Loss: 6.8353e-02 =  <8.98e-04> <1.44e-03> <2.31e-03> <2.87e-03> <3.34e-04> <3.13e-02> <3.95e-03> <1.10e-03> <1.88e-04> <1.83e-02> <5.63e-03> <6.45e-05> 
Valid Epoch #13300/20000 | Loss: 1.6206e-04 
Adam  Epoch #13400/20000 | Loss: 5.5549e-03 =  <8.37e-04> <8.32e-04> <1.48e-04> <2.08e-03> <3.32e-06> <1.32e-04> <9.63e-05> <1.08e-03> <1.19e-05> <9.19e-05> <1.77e-04> <6.00e-05> 
Valid Epoch #13400/20000 | Loss: 7.8445e-05 
Adam  Epoch #13500/20000 | Loss: 5.4348e-03 =  <8.22e-04> <8.22e-04> <1.46e-04> <2.03e-03> <2.88e-06> <1.26e-04> <9.81e-05> <1.06e-03> <1.18e-05> <8.80e-05> <1.68e-04> <5.80e-05> 
Valid Epoch #13500/20000 | Loss: 7.8690e-05 
Adam  Epoch #13600/20000 | Loss: 7.2028e-03 =  <8.10e-04> <8.49e-04> <1.80e-04> <2.14e-03> <1.84e-05> <1.08e-03> <1.20e-04> <1.05e-03> <2.60e-05> <6.69e-04> <1.99e-04> <6.96e-05> 
Valid Epoch #13600/20000 | Loss: 7.3827e-05 
Adam  Epoch #13700/20000 | Loss: 5.3179e-03 =  <8.10e-04> <8.01e-04> <1.44e-04> <1.99e-03> <2.69e-06> <1.23e-04> <9.16e-05> <1.04e-03> <1.12e-05> <8.58e-05> <1.64e-04> <5.88e-05> 
Valid Epoch #13700/20000 | Loss: 7.4493e-05 
Adam  Epoch #13800/20000 | Loss: 5.2097e-03 =  <7.97e-04> <7.91e-04> <1.42e-04> <1.94e-03> <2.44e-06> <1.20e-04> <9.32e-05> <1.02e-03> <1.11e-05> <8.33e-05> <1.56e-04> <5.68e-05> 
Valid Epoch #13800/20000 | Loss: 7.4789e-05 
Adam  Epoch #13900/20000 | Loss: 7.4719e-03 =  <7.86e-04> <7.86e-04> <2.47e-04> <1.99e-03> <5.90e-06> <1.09e-03> <4.01e-04> <1.01e-03> <1.14e-05> <5.67e-04> <5.22e-04> <5.84e-05> 
Valid Epoch #13900/20000 | Loss: 7.4143e-05 
Adam  Epoch #14000/20000 | Loss: 5.0886e-03 =  <7.84e-04> <7.71e-04> <1.39e-04> <1.89e-03> <2.16e-06> <1.17e-04> <8.88e-05> <9.94e-04> <1.06e-05> <8.06e-05> <1.51e-04> <5.72e-05> 
Valid Epoch #14000/20000 | Loss: 7.1673e-05 
Adam  Epoch #14100/20000 | Loss: 5.0610e-03 =  <7.72e-04> <7.62e-04> <1.38e-04> <1.85e-03> <2.11e-06> <1.55e-04> <9.25e-05> <9.76e-04> <1.10e-05> <1.01e-04> <1.44e-04> <5.56e-05> 
Valid Epoch #14100/20000 | Loss: 7.1379e-05 
Adam  Epoch #14200/20000 | Loss: 5.0208e-03 =  <7.74e-04> <7.51e-04> <1.39e-04> <1.87e-03> <2.41e-06> <1.27e-04> <8.30e-05> <9.71e-04> <1.01e-05> <8.69e-05> <1.52e-04> <5.79e-05> 
Valid Epoch #14200/20000 | Loss: 6.8324e-05 
Adam  Epoch #14300/20000 | Loss: 4.8864e-03 =  <7.61e-04> <7.41e-04> <1.36e-04> <1.81e-03> <1.75e-06> <1.12e-04> <8.48e-05> <9.53e-04> <9.96e-06> <7.66e-05> <1.41e-04> <5.64e-05> 
Valid Epoch #14300/20000 | Loss: 6.8379e-05 
Adam  Epoch #14400/20000 | Loss: 2.6376e-02 =  <7.76e-04> <9.15e-04> <8.11e-04> <2.13e-03> <6.94e-05> <1.05e-02> <1.98e-03> <9.35e-04> <5.94e-05> <5.92e-03> <2.22e-03> <6.07e-05> 
Valid Epoch #14400/20000 | Loss: 8.1536e-05 
Adam  Epoch #14500/20000 | Loss: 4.7912e-03 =  <7.50e-04> <7.21e-04> <1.32e-04> <1.78e-03> <1.82e-06> <1.12e-04> <8.10e-05> <9.31e-04> <9.42e-06> <7.60e-05> <1.36e-04> <5.72e-05> 
Valid Epoch #14500/20000 | Loss: 6.5849e-05 
Adam  Epoch #14600/20000 | Loss: 4.6916e-03 =  <7.39e-04> <7.12e-04> <1.31e-04> <1.74e-03> <1.39e-06> <1.07e-04> <8.18e-05> <9.13e-04> <9.36e-06> <7.19e-05> <1.31e-04> <5.53e-05> 
Valid Epoch #14600/20000 | Loss: 6.6005e-05 
Adam  Epoch #14700/20000 | Loss: 7.4013e-03 =  <7.31e-04> <7.59e-04> <2.15e-04> <1.81e-03> <4.08e-05> <1.48e-03> <1.36e-04> <9.08e-04> <2.49e-05> <9.98e-04> <2.39e-04> <5.77e-05> 
Valid Epoch #14700/20000 | Loss: 6.7784e-05 
Adam  Epoch #14800/20000 | Loss: 4.6033e-03 =  <7.29e-04> <6.92e-04> <1.29e-04> <1.71e-03> <1.32e-06> <1.05e-04> <7.71e-05> <8.92e-04> <8.89e-06> <7.01e-05> <1.29e-04> <5.70e-05> 
Valid Epoch #14800/20000 | Loss: 6.2992e-05 
Adam  Epoch #14900/20000 | Loss: 4.5147e-03 =  <7.19e-04> <6.83e-04> <1.28e-04> <1.67e-03> <1.14e-06> <1.03e-04> <7.85e-05> <8.76e-04> <8.79e-06> <6.80e-05> <1.23e-04> <5.51e-05> 
Valid Epoch #14900/20000 | Loss: 6.3306e-05 
Adam  Epoch #15000/20000 | Loss: 6.1707e-03 =  <7.18e-04> <6.80e-04> <1.75e-04> <1.79e-03> <6.82e-07> <6.40e-04> <5.12e-04> <8.75e-04> <8.98e-06> <2.51e-04> <4.56e-04> <6.01e-05> 
Valid Epoch #15000/20000 | Loss: 6.0070e-05 
Adam  Epoch #15100/20000 | Loss: 4.4456e-03 =  <7.12e-04> <6.65e-04> <1.25e-04> <1.65e-03> <1.04e-06> <1.02e-04> <7.42e-05> <8.59e-04> <8.32e-06> <6.67e-05> <1.21e-04> <5.71e-05> 
Valid Epoch #15100/20000 | Loss: 6.0601e-05 
Adam  Epoch #15200/20000 | Loss: 4.3625e-03 =  <7.01e-04> <6.57e-04> <1.25e-04> <1.62e-03> <8.92e-07> <9.97e-05> <7.53e-05> <8.42e-04> <8.25e-06> <6.47e-05> <1.16e-04> <5.52e-05> 
Valid Epoch #15200/20000 | Loss: 6.0882e-05 
Adam  Epoch #15300/20000 | Loss: 8.2386e-03 =  <6.92e-04> <7.45e-04> <2.42e-04> <1.70e-03> <4.68e-05> <2.08e-03> <1.31e-04> <8.37e-04> <3.54e-05> <1.45e-03> <2.19e-04> <5.98e-05> 
Valid Epoch #15300/20000 | Loss: 6.1560e-05 
Adam  Epoch #15400/20000 | Loss: 4.2892e-03 =  <6.93e-04> <6.39e-04> <1.23e-04> <1.60e-03> <9.02e-07> <9.83e-05> <7.08e-05> <8.25e-04> <7.82e-06> <6.29e-05> <1.15e-04> <5.77e-05> 
Valid Epoch #15400/20000 | Loss: 5.8258e-05 
Adam  Epoch #15500/20000 | Loss: 4.2078e-03 =  <6.83e-04> <6.30e-04> <1.22e-04> <1.56e-03> <7.76e-07> <9.61e-05> <7.22e-05> <8.09e-04> <7.73e-06> <6.12e-05> <1.10e-04> <5.56e-05> 
Valid Epoch #15500/20000 | Loss: 5.8624e-05 
Adam  Epoch #15600/20000 | Loss: 6.5017e-03 =  <6.83e-04> <6.29e-04> <1.92e-04> <1.70e-03> <3.50e-06> <7.70e-04> <7.62e-04> <8.05e-04> <1.13e-05> <2.69e-04> <6.07e-04> <6.42e-05> 
Valid Epoch #15600/20000 | Loss: 5.5697e-05 
Adam  Epoch #15700/20000 | Loss: 4.1479e-03 =  <6.77e-04> <6.14e-04> <1.19e-04> <1.55e-03> <7.49e-07> <9.56e-05> <6.84e-05> <7.94e-04> <7.32e-06> <5.98e-05> <1.08e-04> <5.77e-05> 
Valid Epoch #15700/20000 | Loss: 5.6575e-05 
Adam  Epoch #15800/20000 | Loss: 4.0723e-03 =  <6.67e-04> <6.06e-04> <1.18e-04> <1.51e-03> <6.22e-07> <9.35e-05> <6.94e-05> <7.78e-04> <7.26e-06> <5.82e-05> <1.04e-04> <5.57e-05> 
Valid Epoch #15800/20000 | Loss: 5.6885e-05 
Adam  Epoch #15900/20000 | Loss: 4.2516e-03 =  <6.60e-04> <6.00e-04> <1.19e-04> <1.56e-03> <4.68e-07> <1.79e-04> <8.27e-05> <7.77e-04> <7.79e-06> <9.63e-05> <1.10e-04> <5.95e-05> 
Valid Epoch #15900/20000 | Loss: 5.6686e-05 
Adam  Epoch #16000/20000 | Loss: 3.9988e-03 =  <6.58e-04> <5.90e-04> <1.16e-04> <1.49e-03> <6.46e-07> <9.19e-05> <6.62e-05> <7.61e-04> <6.91e-06> <5.63e-05> <1.02e-04> <5.76e-05> 
Valid Epoch #16000/20000 | Loss: 5.5143e-05 
Adam  Epoch #16100/20000 | Loss: 3.9328e-03 =  <6.49e-04> <5.83e-04> <1.16e-04> <1.46e-03> <6.60e-07> <9.25e-05> <6.73e-05> <7.46e-04> <6.81e-06> <5.69e-05> <9.98e-05> <5.56e-05> 
Valid Epoch #16100/20000 | Loss: 5.5738e-05 
Adam  Epoch #16200/20000 | Loss: 3.9638e-03 =  <6.50e-04> <5.75e-04> <1.14e-04> <1.48e-03> <4.85e-07> <1.02e-04> <7.12e-05> <7.48e-04> <6.54e-06> <5.78e-05> <1.00e-04> <5.91e-05> 
Valid Epoch #16200/20000 | Loss: 5.3767e-05 
Adam  Epoch #16300/20000 | Loss: 3.8597e-03 =  <6.41e-04> <5.67e-04> <1.13e-04> <1.44e-03> <5.42e-07> <8.91e-05> <6.47e-05> <7.31e-04> <6.51e-06> <5.34e-05> <9.62e-05> <5.73e-05> 
Valid Epoch #16300/20000 | Loss: 5.4005e-05 
Adam  Epoch #16400/20000 | Loss: 2.5215e-02 =  <6.83e-04> <8.80e-04> <6.86e-04> <1.69e-03> <1.95e-04> <1.13e-02> <8.95e-04> <7.23e-04> <1.09e-04> <6.58e-03> <1.34e-03> <8.28e-05> 
Valid Epoch #16400/20000 | Loss: 6.8544e-05 
Adam  Epoch #16500/20000 | Loss: 3.7963e-03 =  <6.33e-04> <5.51e-04> <1.12e-04> <1.42e-03> <5.90e-07> <8.80e-05> <6.17e-05> <7.16e-04> <6.16e-06> <5.15e-05> <9.46e-05> <5.97e-05> 
Valid Epoch #16500/20000 | Loss: 5.2694e-05 
Adam  Epoch #16600/20000 | Loss: 1.3768e-02 =  <6.34e-04> <8.81e-04> <1.94e-04> <1.76e-03> <2.25e-04> <2.53e-04> <4.89e-03> <7.03e-04> <1.51e-04> <6.83e-04> <3.34e-03> <5.97e-05> 
Valid Epoch #16600/20000 | Loss: 5.9404e-05 
Adam  Epoch #16700/20000 | Loss: 4.8256e-03 =  <6.17e-04> <5.63e-04> <1.36e-04> <1.45e-03> <1.70e-05> <6.64e-04> <7.76e-05> <6.97e-04> <1.59e-05> <4.25e-04> <1.05e-04> <6.31e-05> 
Valid Epoch #16700/20000 | Loss: 5.0505e-05 
Adam  Epoch #16800/20000 | Loss: 3.6540e-03 =  <6.15e-04> <5.30e-04> <1.08e-04> <1.37e-03> <5.20e-07> <8.50e-05> <6.09e-05> <6.85e-04> <5.83e-06> <4.88e-05> <8.87e-05> <5.83e-05> 
Valid Epoch #16800/20000 | Loss: 5.2190e-05 
Adam  Epoch #16900/20000 | Loss: 1.5526e-02 =  <6.18e-04> <8.92e-04> <3.64e-04> <1.55e-03> <1.76e-04> <6.31e-03> <1.23e-04> <6.78e-04> <1.28e-04> <4.41e-03> <2.04e-04> <7.68e-05> 
Valid Epoch #16900/20000 | Loss: 4.9181e-05 
Adam  Epoch #17000/20000 | Loss: 3.5932e-03 =  <6.07e-04> <5.16e-04> <1.06e-04> <1.35e-03> <5.28e-07> <8.43e-05> <5.96e-05> <6.71e-04> <5.57e-06> <4.75e-05> <8.55e-05> <5.94e-05> 
Valid Epoch #17000/20000 | Loss: 5.1511e-05 
Adam  Epoch #17100/20000 | Loss: 3.5297e-03 =  <5.99e-04> <5.10e-04> <1.05e-04> <1.32e-03> <4.70e-07> <8.28e-05> <6.03e-05> <6.57e-04> <5.51e-06> <4.68e-05> <8.36e-05> <5.72e-05> 
Valid Epoch #17100/20000 | Loss: 5.1952e-05 
Adam  Epoch #17200/20000 | Loss: 3.5717e-03 =  <5.99e-04> <5.03e-04> <1.07e-04> <1.34e-03> <8.93e-07> <9.57e-05> <5.84e-05> <6.59e-04> <5.45e-06> <5.63e-05> <8.49e-05> <6.09e-05> 
Valid Epoch #17200/20000 | Loss: 5.1140e-05 
Adam  Epoch #17300/20000 | Loss: 3.4686e-03 =  <5.91e-04> <4.96e-04> <1.04e-04> <1.30e-03> <4.74e-07> <8.12e-05> <5.85e-05> <6.43e-04> <5.26e-06> <4.47e-05> <8.19e-05> <5.94e-05> 
Valid Epoch #17300/20000 | Loss: 5.1017e-05 
Adam  Epoch #17400/20000 | Loss: 4.2581e-03 =  <5.85e-04> <5.11e-04> <1.13e-04> <1.34e-03> <1.27e-05> <1.18e-04> <4.70e-04> <6.36e-04> <1.64e-05> <5.91e-05> <3.38e-04> <6.14e-05> 
Valid Epoch #17400/20000 | Loss: 5.4433e-05 
Adam  Epoch #17500/20000 | Loss: 1.7471e-02 =  <5.93e-04> <7.31e-04> <5.00e-04> <1.45e-03> <1.14e-04> <7.34e-03> <5.18e-04> <6.24e-04> <8.23e-05> <4.75e-03> <7.06e-04> <6.42e-05> 
Valid Epoch #17500/20000 | Loss: 5.5259e-05 
Adam  Epoch #17600/20000 | Loss: 3.3672e-03 =  <5.77e-04> <4.77e-04> <1.01e-04> <1.27e-03> <4.85e-07> <7.99e-05> <5.66e-05> <6.20e-04> <4.96e-06> <4.25e-05> <7.75e-05> <5.96e-05> 
Valid Epoch #17600/20000 | Loss: 5.0683e-05 
Adam  Epoch #17700/20000 | Loss: 1.0398e-02 =  <5.84e-04> <6.02e-04> <3.48e-04> <1.35e-03> <7.23e-05> <3.63e-03> <2.84e-04> <6.15e-04> <4.05e-05> <2.35e-03> <4.65e-04> <6.22e-05> 
Valid Epoch #17700/20000 | Loss: 6.2231e-05 
Adam  Epoch #17800/20000 | Loss: 3.3013e-03 =  <5.68e-04> <4.65e-04> <9.86e-05> <1.25e-03> <5.38e-07> <7.83e-05> <5.62e-05> <6.06e-04> <4.76e-06> <4.13e-05> <7.53e-05> <6.01e-05> 
Valid Epoch #17800/20000 | Loss: 5.0642e-05 
Adam  Epoch #17900/20000 | Loss: 1.5397e-02 =  <6.15e-04> <4.93e-04> <7.76e-04> <1.64e-03> <3.13e-05> <3.95e-03> <2.35e-03> <5.96e-04> <8.46e-06> <1.98e-03> <2.89e-03> <6.83e-05> 
Valid Epoch #17900/20000 | Loss: 5.1796e-05 
Adam  Epoch #18000/20000 | Loss: 3.2574e-03 =  <5.61e-04> <4.52e-04> <9.76e-05> <1.23e-03> <6.36e-07> <7.88e-05> <5.40e-05> <5.96e-04> <4.64e-06> <4.02e-05> <7.56e-05> <6.25e-05> 
Valid Epoch #18000/20000 | Loss: 5.0353e-05 
Adam  Epoch #18100/20000 | Loss: 3.1928e-03 =  <5.53e-04> <4.47e-04> <9.62e-05> <1.21e-03> <5.18e-07> <7.58e-05> <5.59e-05> <5.82e-04> <4.47e-06> <3.89e-05> <7.20e-05> <6.01e-05> 
Valid Epoch #18100/20000 | Loss: 5.0591e-05 
Adam  Epoch #18200/20000 | Loss: 4.6746e-03 =  <5.51e-04> <4.75e-04> <1.26e-04> <1.26e-03> <1.73e-05> <8.47e-04> <7.80e-05> <5.84e-04> <1.58e-05> <5.62e-04> <8.90e-05> <6.43e-05> 
Valid Epoch #18200/20000 | Loss: 4.9694e-05 
Adam  Epoch #18300/20000 | Loss: 3.1464e-03 =  <5.47e-04> <4.36e-04> <9.35e-05> <1.19e-03> <5.71e-07> <7.56e-05> <5.47e-05> <5.71e-04> <4.32e-06> <3.84e-05> <6.96e-05> <6.05e-05> 
Valid Epoch #18300/20000 | Loss: 5.0670e-05 
Adam  Epoch #18400/20000 | Loss: 1.2360e-01 =  <6.47e-04> <2.47e-03> <3.64e-03> <2.39e-03> <8.77e-04> <6.16e-02> <4.92e-03> <5.57e-04> <6.03e-04> <3.95e-02> <6.32e-03> <9.90e-05> 
Valid Epoch #18400/20000 | Loss: 1.2835e-04 
Adam  Epoch #18500/20000 | Loss: 3.1113e-03 =  <5.41e-04> <4.25e-04> <9.24e-05> <1.19e-03> <5.83e-07> <7.83e-05> <5.36e-05> <5.63e-04> <4.21e-06> <3.82e-05> <6.77e-05> <6.24e-05> 
Valid Epoch #18500/20000 | Loss: 5.0936e-05 
Adam  Epoch #18600/20000 | Loss: 3.0492e-03 =  <5.33e-04> <4.20e-04> <9.14e-05> <1.16e-03> <5.52e-07> <7.34e-05> <5.46e-05> <5.49e-04> <4.11e-06> <3.62e-05> <6.69e-05> <6.00e-05> 
Valid Epoch #18600/20000 | Loss: 5.1100e-05 
Adam  Epoch #18700/20000 | Loss: 5.2439e-03 =  <5.29e-04> <4.21e-04> <1.98e-04> <1.24e-03> <8.21e-06> <3.95e-04> <8.83e-04> <5.50e-04> <1.43e-05> <1.19e-04> <8.16e-04> <6.52e-05> 
Valid Epoch #18700/20000 | Loss: 5.8060e-05 
Adam  Epoch #18800/20000 | Loss: 3.0166e-03 =  <5.29e-04> <4.10e-04> <8.90e-05> <1.15e-03> <6.29e-07> <7.35e-05> <5.34e-05> <5.43e-04> <3.95e-06> <3.56e-05> <6.48e-05> <6.16e-05> 
Valid Epoch #18800/20000 | Loss: 5.1426e-05 
Adam  Epoch #18900/20000 | Loss: 2.9640e-03 =  <5.21e-04> <4.05e-04> <8.86e-05> <1.13e-03> <5.90e-07> <7.20e-05> <5.44e-05> <5.29e-04> <3.91e-06> <3.47e-05> <6.38e-05> <5.93e-05> 
Valid Epoch #18900/20000 | Loss: 5.1577e-05 
Adam  Epoch #19000/20000 | Loss: 3.2267e-03 =  <5.19e-04> <4.09e-04> <9.34e-05> <1.16e-03> <6.82e-06> <1.41e-04> <9.30e-05> <5.36e-04> <8.45e-06> <1.01e-04> <1.00e-04> <6.23e-05> 
Valid Epoch #19000/20000 | Loss: 5.1826e-05 
Adam  Epoch #19100/20000 | Loss: 2.9222e-03 =  <5.15e-04> <3.94e-04> <8.72e-05> <1.12e-03> <6.41e-07> <7.10e-05> <5.32e-05> <5.22e-04> <3.75e-06> <3.31e-05> <6.30e-05> <6.14e-05> 
Valid Epoch #19100/20000 | Loss: 5.1883e-05 
Adam  Epoch #19200/20000 | Loss: 2.8737e-03 =  <5.08e-04> <3.89e-04> <8.65e-05> <1.10e-03> <6.38e-07> <7.00e-05> <5.45e-05> <5.10e-04> <3.69e-06> <3.27e-05> <6.15e-05> <5.91e-05> 
Valid Epoch #19200/20000 | Loss: 5.2152e-05 
Adam  Epoch #19300/20000 | Loss: 2.9309e-03 =  <5.11e-04> <3.85e-04> <8.56e-05> <1.12e-03> <1.42e-06> <7.81e-05> <5.92e-05> <5.21e-04> <4.28e-06> <3.92e-05> <6.49e-05> <6.18e-05> 
Valid Epoch #19300/20000 | Loss: 5.2533e-05 
Adam  Epoch #19400/20000 | Loss: 2.8484e-03 =  <5.04e-04> <3.80e-04> <8.38e-05> <1.09e-03> <7.06e-07> <7.01e-05> <5.28e-05> <5.05e-04> <3.58e-06> <3.24e-05> <6.03e-05> <6.05e-05> 
Valid Epoch #19400/20000 | Loss: 5.2487e-05 
Adam  Epoch #19500/20000 | Loss: 3.8926e-03 =  <4.99e-04> <3.94e-04> <1.22e-04> <1.08e-03> <1.05e-05> <6.16e-04> <8.56e-05> <4.94e-04> <8.61e-06> <4.00e-04> <1.23e-04> <5.79e-05> 
Valid Epoch #19500/20000 | Loss: 5.8151e-05 
Adam  Epoch #19600/20000 | Loss: 2.8369e-03 =  <5.01e-04> <3.71e-04> <8.42e-05> <1.09e-03> <7.62e-07> <7.30e-05> <5.20e-05> <5.03e-04> <3.47e-06> <3.32e-05> <5.99e-05> <6.26e-05> 
Valid Epoch #19600/20000 | Loss: 5.3867e-05 
Adam  Epoch #19700/20000 | Loss: 2.7740e-03 =  <4.94e-04> <3.66e-04> <8.19e-05> <1.07e-03> <7.11e-07> <6.83e-05> <5.27e-05> <4.89e-04> <3.43e-06> <3.03e-05> <5.82e-05> <6.08e-05> 
Valid Epoch #19700/20000 | Loss: 5.3423e-05 
Adam  Epoch #19800/20000 | Loss: 2.7581e-03 =  <4.87e-04> <3.62e-04> <8.27e-05> <1.05e-03> <9.67e-07> <8.04e-05> <5.44e-05> <4.78e-04> <3.47e-06> <3.94e-05> <6.04e-05> <5.83e-05> 
Valid Epoch #19800/20000 | Loss: 5.4292e-05 
Adam  Epoch #19900/20000 | Loss: 2.7840e-03 =  <4.90e-04> <3.57e-04> <8.28e-05> <1.07e-03> <7.85e-07> <7.43e-05> <5.92e-05> <4.89e-04> <3.34e-06> <3.24e-05> <6.58e-05> <6.18e-05> 
Valid Epoch #19900/20000 | Loss: 5.4772e-05 
Adam  Epoch #20000/20000 | Loss: 2.7039e-03 =  <4.83e-04> <3.53e-04> <7.92e-05> <1.05e-03> <7.64e-07> <6.71e-05> <5.28e-05> <4.74e-04> <3.27e-06> <2.91e-05> <5.56e-05> <6.03e-05> 
Valid Epoch #20000/20000 | Loss: 5.4258e-05 

(pytorch) F:\Desktop\PDE\code_final>python main.py --inference --netpath checkpoints\PINNcase3_60s_20000e\best_model.pth.tar
device cuda:0
[checkpoints\PINNcase3_60s_20000e\best_model.pth.tar] The file has been loaded!

The MSE between PRED & REAL value is <<4.918086e-05>>
SHL<2.270571e-05> MSR<9.987818e-06> LIN<6.951721e-05>
